x_m,y_m,elevation_m,x_sim,y_sim,z_sim
4.841174968209816143e+02,1.842948433414567262e+02,7.403961181640625000e+01,9.682349936419631931e+00,3.685896866829134755e+00,1.480792236328124956e+00
5.143981416620081291e+02,1.842585709276609123e+02,6.988460540771484375e+01,1.028796283324016336e+01,3.685171418553218281e+00,1.397692108154297008e+00
5.446787856958690099e+02,1.842223280896432698e+02,6.893991088867187500e+01,1.089357571391738055e+01,3.684446561792865449e+00,1.378798217773437473e+00
5.749594289217493497e+02,1.841861148271709681e+02,6.940592956542968750e+01,1.149918857843498721e+01,3.683722296543419539e+00,1.388118591308593830e+00
6.052400713445967995e+02,1.841499311404768378e+02,5.502025985717773438e+01,1.210480142689193706e+01,3.682998622809536826e+00,1.100405197143554670e+00
6.355207129608606920e+02,1.841137770288623869e+02,4.392671966552734375e+01,1.271041425921721491e+01,3.682275540577247597e+00,8.785343933105469461e-01
6.658013537711813115e+02,1.840776524930261075e+02,3.383588027954101562e+01,1.331602707542362651e+01,3.681553049860522009e+00,6.767176055908202814e-01
6.960819937789929099e+02,1.840415575329679996e+02,3.003365707397460938e+01,1.392163987557985827e+01,3.680831150659360063e+00,6.006731414794922452e-01
7.263626329835969955e+02,1.840054921486880630e+02,3.068221664428710938e+01,1.452725265967194090e+01,3.680109842973761314e+00,6.136443328857421609e-01
7.566432713856338523e+02,1.839694563394878060e+02,3.239810562133789062e+01,1.513286542771267662e+01,3.679389126789756048e+00,6.479621124267578303e-01
7.869239089857437648e+02,1.839334501060657203e+02,3.428516006469726562e+01,1.573847817971487650e+01,3.678669002121314424e+00,6.857032012939453525e-01
8.172045457846252248e+02,1.838974734479561448e+02,3.571284484863281250e+01,1.634409091569250450e+01,3.677949468959123003e+00,7.142568969726562633e-01
8.474851817814633250e+02,1.838615263656247407e+02,2.309121322631835938e+01,1.694970363562926607e+01,3.677230527312494779e+00,4.618242645263672119e-01
8.777658169798087329e+02,1.838256088590715080e+02,1.826136589050292969e+01,1.755531633959617466e+01,3.676512177181430197e+00,3.652273178100586271e-01
9.080464513802435249e+02,1.837897209275979549e+02,1.730054473876953125e+01,1.816092902760487249e+01,3.675794418551959097e+00,3.460108947753906539e-01
9.383270849792752415e+02,1.837538625719025731e+02,2.038672447204589844e+01,1.876654169958550611e+01,3.675077251438051640e+00,4.077344894409180021e-01
9.686077177817351185e+02,1.837180337917525321e+02,1.782014083862304688e+01,1.937215435563470223e+01,3.674360675835050660e+00,3.564028167724609397e-01
9.988883497868664563e+02,1.836822345871478319e+02,1.546307468414306641e+01,1.997776699573732984e+01,3.673644691742956603e+00,3.092614936828613215e-01
1.509932118557044305e+02,1.539799741341266781e+02,4.604735946655273438e+01,3.019864237114088468e+00,3.079599482682533473e+00,9.209471893310546831e-01
1.812738956180983223e+02,1.539433772149495780e+02,4.446616363525390625e+01,3.625477912361966482e+00,3.078867544298991454e+00,8.893232727050781605e-01
2.115545785674476065e+02,1.539068098708521575e+02,5.205715942382812500e+01,4.231091571348952307e+00,3.078136197417043363e+00,1.041143188476562509e+00
2.418352607030537911e+02,1.538702721018344164e+02,6.163474655151367188e+01,4.836705214061075786e+00,3.077405442036688310e+00,1.232694931030273500e+00
2.721159420241019689e+02,1.538337639076635242e+02,6.838136291503906250e+01,5.442318840482039732e+00,3.076675278153270465e+00,1.367627258300781357e+00
3.023966225355397910e+02,1.537972852883394808e+02,7.250826263427734375e+01,6.047932450710796104e+00,3.075945705766789828e+00,1.450165252685546857e+00
3.326773022337583825e+02,1.537608362443279475e+02,8.012464141845703125e+01,6.653546044675167970e+00,3.075216724886558950e+00,1.602492828369140643e+00
3.629579811194562353e+02,1.537244167751632631e+02,8.572319030761718750e+01,7.259159622389124600e+00,3.074488335503265279e+00,1.714463806152343839e+00
3.932386591960676014e+02,1.536880268808454275e+02,8.865065002441406250e+01,7.864773183921352384e+00,3.073760537616908817e+00,1.773013000488281365e+00
4.235193364628357813e+02,1.536516665613744408e+02,8.492519378662109375e+01,8.470386729256714986e+00,3.073033331227488674e+00,1.698503875732422008e+00
4.538000129205174744e+02,1.536153358172159642e+02,8.332120513916015625e+01,9.076000258410349630e+00,3.072306716344319177e+00,1.666424102783203187e+00
4.840806885696365498e+02,1.535790346476715058e+02,7.532159423828125000e+01,9.681613771392731493e+00,3.071580692953430169e+00,1.506431884765625062e+00
5.143613634109497070e+02,1.535427630529738963e+02,7.393348693847656250e+01,1.028722726821899514e+01,3.070855261059477925e+00,1.478669738769531339e+00
5.446420374450390227e+02,1.535065210331231356e+02,7.238450622558593750e+01,1.089284074890078102e+01,3.070130420662462889e+00,1.447690124511718857e+00
5.749227106712642126e+02,1.534703085888177156e+02,7.169371795654296875e+01,1.149845421342528518e+01,3.069406171776354331e+00,1.433874359130859366e+00
6.052033830943400972e+02,1.534341257188934833e+02,6.004521179199218750e+01,1.210406766188680194e+01,3.068682514377869541e+00,1.200904235839843848e+00
6.354840547108324245e+02,1.533979724240489304e+02,4.916640853881835938e+01,1.270968109421664849e+01,3.067959448480978679e+00,9.833281707763672497e-01
6.657647255214396864e+02,1.533618487040512264e+02,4.377054214477539062e+01,1.331529451042879408e+01,3.067236974081024581e+00,8.754108428955078569e-01
6.960453955294797197e+02,1.533257545591332018e+02,3.520569610595703125e+01,1.392090791058959454e+01,3.066515091182663966e+00,7.041139221191405895e-01
7.263260647343704477e+02,1.532896899890620261e+02,3.483018493652343750e+01,1.452652129468740938e+01,3.065793799781240558e+00,6.966036987304687900e-01
7.566067331365775317e+02,1.532536549936048687e+02,3.681479644775390625e+01,1.513213466273155028e+01,3.065073099872097639e+00,7.362959289550781161e-01
7.868874007369158790e+02,1.532176495732273906e+02,3.524091720581054688e+01,1.573774801473831708e+01,3.064352991464547760e+00,7.048183441162109153e-01
8.171680675360839814e+02,1.531816737276967615e+02,3.543685531616210938e+01,1.634336135072167906e+01,3.063633474553935088e+00,7.087371063232421609e-01
8.474487335331505165e+02,1.531457274570129812e+02,2.866069984436035156e+01,1.694897467066300933e+01,3.062914549140259624e+00,5.732139968872070890e-01
1.812367882392136380e+02,1.232275608812924474e+02,5.100616836547851562e+01,3.624735764784272618e+00,2.464551217625849056e+00,1.020123367309570428e+00
2.115175011882092804e+02,1.231909943630453199e+02,5.810999679565429688e+01,4.230350023764185785e+00,2.463819887260906505e+00,1.162199935913085902e+00
2.417982133234036155e+02,1.231544574189465493e+02,6.762313079833984375e+01,4.835964266468072204e+00,2.463089148378931004e+00,1.352462615966796955e+00
2.720789246440399438e+02,1.231179500496946275e+02,7.790913391113281250e+01,5.441578492880799089e+00,2.462359000993892710e+00,1.558182678222656214e+00
3.023596351550659165e+02,1.230814722543582320e+02,8.120175170898437500e+01,6.047192703101318401e+00,2.461629445087164747e+00,1.624035034179687642e+00
3.326403448528726585e+02,1.230450240329373628e+02,8.637512207031250000e+01,6.652806897057453206e+00,2.460900480658747114e+00,1.727502441406250089e+00
3.629210537381586619e+02,1.230086053861305118e+02,8.785271453857421875e+01,7.258421074763173664e+00,2.460172107722610413e+00,1.757054290771484339e+00
3.932017618144163862e+02,1.229722163137048483e+02,8.674656677246093750e+01,7.864035236288327901e+00,2.459444326274097037e+00,1.734931335449218848e+00
4.234824690807727166e+02,1.229358568154275417e+02,8.595946502685546875e+01,8.469649381615454331e+00,2.458717136308550710e+00,1.719189300537109499e+00
4.537631755379843526e+02,1.228995268915314227e+02,8.407057189941406250e+01,9.075263510759686625e+00,2.457990537830628597e+00,1.681411437988281188e+00
4.840438811866915785e+02,1.228632265417836607e+02,7.889276885986328125e+01,9.680877623733831427e+00,2.457264530835673089e+00,1.577855377197265652e+00
5.143245860275346786e+02,1.228269557664170861e+02,7.620399475097656250e+01,1.028649172055069450e+01,2.456539115328341794e+00,1.524079895019531339e+00
5.446052900612121448e+02,1.227907145649660379e+02,7.018515014648437500e+01,1.089210580122424332e+01,2.455814291299320828e+00,1.403703002929687527e+00
5.748859932869672775e+02,1.227545029381290078e+02,6.617383575439453125e+01,1.149771986573934512e+01,2.455090058762580352e+00,1.323476715087890554e+00
6.051666957096313126e+02,1.227183208856731653e+02,5.599843215942382812e+01,1.210333391419262661e+01,2.454366417713463200e+00,1.119968643188476554e+00
6.354473973257117905e+02,1.226821684071328491e+02,4.873676300048828125e+01,1.270894794651423609e+01,2.453643368142656822e+00,9.747352600097656250e-01
6.657280981357907876e+02,1.226460455027408898e+02,4.335409545898437500e+01,1.331456196271581582e+01,2.452920910054817938e+00,8.670819091796875266e-01
6.960087981434189714e+02,1.226099521729629487e+02,3.885829162597656250e+01,1.392017596286837922e+01,2.452199043459259098e+00,7.771658325195313077e-01
7.262894973477814347e+02,1.225738884173333645e+02,3.669399261474609375e+01,1.452578994695562820e+01,2.451477768346667307e+00,7.338798522949219194e-01
7.565701957495766692e+02,1.225378542356193066e+02,3.792304992675781250e+01,1.513140391499153381e+01,2.450757084712386291e+00,7.584609985351562500e-01
7.868508933495031670e+02,1.225018496287520975e+02,3.806620025634765625e+01,1.573701786699006355e+01,2.450036992575042039e+00,7.613240051269531961e-01
2.114804246837156825e+02,9.247517944313585758e+01,6.376391983032226562e+01,4.229608493674313685e+00,1.849503588862717152e+00,1.275278396606445375e+00
2.417611668177996762e+02,9.243864332418888807e+01,7.317258453369140625e+01,4.835223336355993773e+00,1.848772866483777699e+00,1.463451690673828187e+00
2.720419081373838708e+02,9.240213677915744483e+01,8.380378723144531250e+01,5.440838162747677842e+00,1.848042735583149021e+00,1.676075744628906294e+00
3.023226486472995020e+02,9.236565980757586658e+01,8.852233123779296875e+01,6.046452972945989934e+00,1.847313196151517456e+00,1.770446624755859455e+00
3.326033883439959027e+02,9.232921240967698395e+01,8.856087493896484375e+01,6.652067766879918409e+00,1.846584248193539723e+00,1.771217498779297017e+00
3.628841272281715646e+02,9.229279458546079695e+01,8.969789886474609375e+01,7.257682544563431648e+00,1.845855891709216046e+00,1.793957977294921902e+00
3.931648653032025322e+02,9.225640633469447494e+01,9.038928222656250000e+01,7.863297306064050751e+00,1.845128126693889481e+00,1.807785644531250124e+00
4.234456025684485212e+02,9.222004765761084855e+01,8.764886474609375000e+01,8.468912051368970850e+00,1.844400953152216971e+00,1.752977294921874929e+00
4.537263390245498158e+02,9.218371855397708714e+01,8.768768310546875000e+01,9.074526780490996813e+00,1.843674371079541796e+00,1.753753662109375000e+00
4.840070746721467003e+02,9.214741902402602136e+01,8.075764465332031250e+01,9.680141493442933509e+00,1.842948380480520454e+00,1.615152893066406303e+00
5.142878095118794590e+02,9.211114906775765121e+01,7.669451141357421875e+01,1.028575619023759025e+01,1.842222981355153166e+00,1.533890228271484357e+00
5.445685435443883762e+02,9.207490868470631540e+01,7.378491210937500000e+01,1.089137087088776745e+01,1.841498173694126272e+00,1.475698242187500009e+00
5.748492767689749599e+02,9.203869787580333650e+01,6.742290496826171875e+01,1.149698553537949941e+01,1.840773957516066872e+00,1.348458099365234419e+00
6.051300091904704459e+02,9.200251664035022259e+01,5.842973327636718750e+01,1.210260018380940927e+01,1.840050332807004585e+00,1.168594665527343812e+00
6.354107408053823747e+02,9.196636497857980430e+01,5.320151138305664062e+01,1.270821481610764714e+01,1.839327299571596130e+00,1.064030227661132866e+00
6.656914716143510304e+02,9.193024289002642035e+01,4.586219406127929688e+01,1.331382943228702054e+01,1.838604857800528514e+00,9.172438812255859775e-01
6.959722016208106652e+02,9.189415037515573204e+01,3.803913879394531250e+01,1.391944403241621409e+01,1.837883007503114730e+00,7.607827758789063033e-01
7.262529308240045793e+02,9.185808743396773934e+01,3.669399261474609375e+01,1.452505861648009144e+01,1.837161748679354778e+00,7.338798522949219194e-01
7.565336592246312648e+02,9.182205406622961164e+01,3.680836486816406250e+01,1.513067318449262544e+01,1.836441081324592162e+00,7.361672973632812367e-01
2.720048925040755421e+02,6.168632409721612930e+01,8.951962280273437500e+01,5.440097850081510700e+00,1.233726481944322551e+00,1.790392456054687553e+00
3.022856630121241324e+02,6.164984794915653765e+01,9.454232788085937500e+01,6.045713260242482789e+00,1.232996958983130886e+00,1.890846557617187562e+00
3.325664327070116997e+02,6.161340137454681098e+01,9.663312530517578125e+01,6.651328654140233887e+00,1.232268027490936335e+00,1.932662506103515643e+00
3.628472015893785283e+02,6.157698437268845737e+01,9.445520019531250000e+01,7.256944031787570637e+00,1.231539687453769183e+00,1.889104003906250107e+00
3.931279696626006626e+02,6.154059694358147681e+01,9.570796203613281250e+01,7.862559393252013251e+00,1.230811938871629652e+00,1.914159240722656197e+00
4.234087369259796105e+02,6.150423908769153059e+01,9.166853332519531250e+01,8.468174738519591571e+00,1.230084781753830736e+00,1.833370666503906232e+00
4.536895033802138641e+02,6.146791080455295742e+01,8.476365661621093750e+01,9.073790067604276643e+00,1.229358216091059219e+00,1.695273132324218723e+00
4.839702690259437077e+02,6.143161209463141859e+01,7.924666595458984375e+01,9.679405380518874225e+00,1.228632241892628318e+00,1.584933319091796911e+00
5.142510338638094254e+02,6.139534295722842216e+01,7.705983734130859375e+01,1.028502067727618829e+01,1.227906859144568541e+00,1.541196746826171804e+00
5.445317978945095092e+02,6.135910339280962944e+01,7.219635772705078125e+01,1.089063595789018990e+01,1.227182067856192660e+00,1.443927154541015723e+00
5.748125611172872595e+02,6.132289340160787106e+01,6.396623611450195312e+01,1.149625122234574626e+01,1.226457868032157394e+00,1.279324722290039018e+00
6.050933235369157046e+02,6.128671298339031637e+01,5.985393142700195312e+01,1.210186647073831523e+01,1.225734259667806247e+00,1.197078628540038991e+00
6.353740851499605924e+02,6.125056213769130409e+01,5.648513793945312500e+01,1.270748170299921220e+01,1.225011242753826002e+00,1.129702758789062456e+00
6.656548459570622072e+02,6.121444086497649550e+01,5.251910400390625000e+01,1.331309691914124471e+01,1.224288817299529875e+00,1.050382080078124947e+00
6.959356059615965933e+02,6.117834916524589062e+01,3.902530288696289062e+01,1.391871211923193208e+01,1.223566983304917866e+00,7.805060577392578525e-01
3.325294779419200495e+02,3.089759092731401324e+01,9.866412353515625000e+01,6.650589558838401416e+00,6.179518185462802293e-01,1.973282470703125124e+00
3.628102768217795528e+02,3.086117474827915430e+01,9.426920318603515625e+01,7.256205536435591519e+00,6.172234949655831526e-01,1.885384063720703107e+00
3.930910748924943618e+02,3.082478814106434584e+01,9.166648864746093750e+01,7.861821497849887486e+00,6.164957628212869301e-01,1.833329772949218839e+00
4.233718721533659846e+02,3.078843110590241849e+01,8.617044067382812500e+01,8.467437443067320046e+00,6.157686221180483921e-01,1.723408813476562607e+00
4.536526686050347053e+02,3.075210364349186420e+01,7.892710113525390625e+01,9.073053372100694958e+00,6.150420728698372530e-01,1.578542022705078152e+00
4.839334642481990159e+02,3.071580575336702168e+01,7.533489227294921875e+01,9.678669284963980601e+00,6.143161150673404070e-01,1.506697845458984331e+00
5.142142590834992006e+02,3.067953743529506028e+01,7.445395660400390625e+01,1.028428518166998451e+01,6.135907487059012455e-01,1.489079132080078249e+00
5.444950531116337515e+02,3.064329868927598000e+01,7.388480377197265625e+01,1.088990106223267595e+01,6.128659737855196576e-01,1.477696075439453249e+00
5.747758463318459690e+02,3.060708951577544212e+01,6.593936920166015625e+01,1.149551692663692037e+01,6.121417903155088602e-01,1.318787384033203169e+00
